true_label,window_size_ms,stride_ms,fold_seed,train_windows,test_windows,val_subjects,best_epoch,val_j,val_f1,val_acc,threshold,test_median_prob,test_pred,test_correct,signed_margin,fold,pid,window_label,train_subjects,validation_subjects_available
0,2000,1000,85,10142,190,9,1,0.9999999550000009,1.0,1.0,0.5300000000000002,0.496337890625,0,1,0.03366210937500025,43,45,2000/1000,47,9
0,1500,750,85,14479,275,9,1,0.9999999550000009,1.0,1.0,0.5500000000000003,0.48095703125,0,1,0.06904296875000027,43,45,1500/750,47,9
0,1000,500,85,23036,444,9,1,0.9999999550000009,1.0,1.0,0.6500000000000004,0.41357421875,0,1,0.23642578125000036,43,45,1000/500,47,9
0,2000,500,85,19558,354,9,1,0.9999999550000009,1.0,1.0,0.5800000000000003,0.4248046875,0,1,0.1551953125000003,43,45,2000/500,47,9
0,2000,1000,86,10535,239,9,4,0.9999999550000009,1.0,1.0,0.3,0.2254638671875,0,1,0.07453613281249999,44,46,2000/1000,47,9
0,1500,750,86,15014,333,9,3,0.9999999550000009,1.0,1.0,0.32,0.2568359375,0,1,0.0631640625,44,46,1500/750,47,9
0,1000,500,86,23924,514,9,2,0.9999999550000009,1.0,1.0,0.39000000000000007,0.31787109375,0,1,0.07212890625000007,44,46,1000/500,47,9
0,2000,500,86,20353,475,9,3,0.9999999550000009,1.0,1.0,0.4500000000000001,0.249755859375,0,1,0.20024414062500012,44,46,2000/500,47,9
0,2000,1000,87,11257,260,9,17,0.7499999612500008,0.8571428571428571,0.8888888888888888,0.3,0.06793212890625,0,1,0.23206787109375,45,47,2000/1000,47,9
0,1500,750,87,15992,371,9,5,0.7499999612500008,0.8571428571428571,0.8888888888888888,0.31,0.12445068359375,0,1,0.18554931640625,45,47,1500/750,47,9
0,1000,500,87,25374,596,9,3,0.5499999652500007,0.75,0.7777777777777778,0.39000000000000007,0.17529296875,0,1,0.21470703125000007,45,47,1000/500,47,9
0,2000,500,87,21831,489,9,4,0.49999996750000064,0.6666666666666666,0.7777777777777778,0.32,0.119384765625,0,1,0.200615234375,45,47,2000/500,47,9
0,2000,1000,88,10229,145,9,2,0.9999999550000009,1.0,1.0,0.4400000000000001,0.76953125,1,0,-0.3295312499999999,46,48,2000/1000,47,9
0,1500,750,88,14607,215,9,6,0.9999999550000009,1.0,1.0,0.39000000000000007,0.6328125,1,0,-0.24281249999999993,46,48,1500/750,47,9
0,1000,500,88,23219,344,9,4,0.9999999550000009,1.0,1.0,0.4400000000000001,0.76171875,1,0,-0.3217187499999999,46,48,1000/500,47,9
0,2000,500,88,19765,261,9,4,0.9999999550000009,1.0,1.0,0.4400000000000001,0.81591796875,1,0,-0.3759179687499999,46,48,2000/500,47,9
0,2000,1000,89,10539,612,9,1,0.9999999550000009,1.0,1.0,0.49000000000000016,0.4951171875,1,0,-0.005117187499999842,47,49,2000/1000,47,9
0,1500,750,89,15013,860,9,1,0.9999999550000009,1.0,1.0,0.47000000000000014,0.47705078125,1,0,-0.00705078124999986,47,49,1500/750,47,9
0,1000,500,89,23860,1353,9,1,0.9999999550000009,1.0,1.0,0.4200000000000001,0.4189453125,0,1,0.0010546875000000955,47,49,1000/500,47,9
0,2000,500,89,20400,1188,9,1,0.9999999550000009,1.0,1.0,0.4400000000000001,0.4443359375,1,0,-0.004335937499999887,47,49,2000/500,47,9
0,2000,1000,90,10161,418,9,2,0.9999999550000009,1.0,1.0,0.48000000000000015,0.34033203125,0,1,0.13966796875000015,48,50,2000/1000,47,9
0,1500,750,90,14523,590,9,2,0.9999999550000009,1.0,1.0,0.4200000000000001,0.300537109375,0,1,0.1194628906250001,48,50,1500/750,47,9
0,1000,500,90,23129,913,9,1,0.9999999550000009,1.0,1.0,0.49000000000000016,0.362060546875,0,1,0.12793945312500016,48,50,1000/500,47,9
0,2000,500,90,19687,808,9,2,0.9999999550000009,1.0,1.0,0.48000000000000015,0.319091796875,0,1,0.16090820312500015,48,50,2000/500,47,9
0,2000,1000,91,11019,149,9,12,0.9999999550000009,1.0,1.0,0.4500000000000001,0.2259521484375,0,1,0.22404785156250012,49,51,2000/1000,47,9
0,1500,750,91,15735,210,9,5,0.9999999550000009,1.0,1.0,0.49000000000000016,0.21923828125,0,1,0.27076171875000016,49,51,1500/750,47,9
0,1000,500,91,24999,349,9,5,0.9999999550000009,1.0,1.0,0.6600000000000004,0.2548828125,0,1,0.40511718750000036,49,51,1000/500,47,9
0,2000,500,91,21327,275,9,5,0.9999999550000009,1.0,1.0,0.37000000000000005,0.1378173828125,0,1,0.23218261718750005,49,51,2000/500,47,9
0,2000,1000,92,10343,512,9,5,0.7999999590000009,0.8888888888888888,0.8888888888888888,0.35000000000000003,0.141357421875,0,1,0.20864257812500003,50,52,2000/1000,47,9
0,1500,750,92,14741,730,9,6,0.9999999550000009,1.0,1.0,0.47000000000000014,0.044342041015625,0,1,0.42565795898437514,50,52,1500/750,47,9
0,1000,500,92,23471,1162,9,9,0.9999999550000009,1.0,1.0,0.4200000000000001,0.128173828125,0,1,0.2918261718750001,50,52,1000/500,47,9
0,2000,500,92,19988,1006,9,12,0.9999999550000009,1.0,1.0,0.6600000000000004,0.039276123046875,0,1,0.6207238769531254,50,52,2000/500,47,9
0,2000,1000,93,10980,441,9,1,0.7499999612500008,0.8571428571428571,0.8888888888888888,0.5200000000000002,0.466064453125,0,1,0.05393554687500024,51,53,2000/1000,47,9
0,1500,750,93,15640,632,9,1,0.7499999612500008,0.8571428571428571,0.8888888888888888,0.48000000000000015,0.40478515625,0,1,0.07521484375000015,51,53,1500/750,47,9
0,1000,500,93,24807,999,9,1,0.7499999612500008,0.8571428571428571,0.8888888888888888,0.5900000000000003,0.322509765625,0,1,0.2674902343750003,51,53,1000/500,47,9
0,2000,500,93,21289,847,9,1,0.7499999612500008,0.8571428571428571,0.8888888888888888,0.6100000000000003,0.335205078125,0,1,0.2747949218750003,51,53,2000/500,47,9
0,2000,1000,94,10131,794,9,8,0.9999999550000009,1.0,1.0,0.48000000000000015,0.38720703125,0,1,0.09279296875000015,52,54,2000/1000,47,9
0,1500,750,94,14481,1109,9,2,0.9999999550000009,1.0,1.0,0.38000000000000006,0.344482421875,0,1,0.03551757812500006,52,54,1500/750,47,9
0,1000,500,94,23013,1763,9,1,0.9999999550000009,1.0,1.0,0.39000000000000007,0.385009765625,0,1,0.004990234375000069,52,54,1000/500,47,9
0,2000,500,94,19510,1586,9,7,0.9999999550000009,1.0,1.0,0.47000000000000014,0.4248046875,0,1,0.04519531250000014,52,54,2000/500,47,9
0,2000,1000,95,10539,274,9,1,0.9999999550000009,1.0,1.0,0.5200000000000002,0.4755859375,0,1,0.04441406250000024,53,55,2000/1000,47,9
0,1500,750,95,15028,382,9,1,0.9999999550000009,1.0,1.0,0.5700000000000003,0.4267578125,0,1,0.14324218750000028,53,55,1500/750,47,9
0,1000,500,95,23929,596,9,6,0.9999999550000009,1.0,1.0,0.5600000000000003,0.259765625,0,1,0.3002343750000003,53,55,1000/500,47,9
0,2000,500,95,20377,545,9,12,0.9999999550000009,1.0,1.0,0.5400000000000003,0.110107421875,0,1,0.42989257812500026,53,55,2000/500,47,9
0,2000,1000,96,10269,546,9,7,0.9999999550000009,1.0,1.0,0.36000000000000004,0.266357421875,0,1,0.09364257812500004,54,56,2000/1000,47,9
0,1500,750,96,14669,748,9,4,0.9999999550000009,1.0,1.0,0.4100000000000001,0.370361328125,0,1,0.03963867187500009,54,56,1500/750,47,9
0,1000,500,96,23315,1154,9,16,0.9999999550000009,1.0,1.0,0.33,0.2198486328125,0,1,0.11015136718750002,54,56,1000/500,47,9
0,2000,500,96,19820,1099,9,4,0.9999999550000009,1.0,1.0,0.35000000000000003,0.3857421875,1,0,-0.03574218749999997,54,56,2000/500,47,9
0,2000,1000,97,10133,365,9,13,0.7499999612500008,0.8571428571428571,0.8888888888888888,0.31,0.392333984375,1,0,-0.082333984375,55,57,2000/1000,47,9
0,1500,750,97,14461,522,9,1,0.5499999652500007,0.75,0.7777777777777778,0.47000000000000014,0.43896484375,0,1,0.03103515625000014,55,57,1500/750,47,9
0,1000,500,97,22966,849,9,1,0.7499999612500008,0.8571428571428571,0.8888888888888888,0.39000000000000007,0.3125,0,1,0.07750000000000007,55,57,1000/500,47,9
0,2000,500,97,19505,732,9,10,0.7499999612500008,0.8571428571428571,0.8888888888888888,0.4300000000000001,0.34912109375,0,1,0.0808789062500001,55,57,2000/500,47,9
0,2000,1000,98,9660,644,9,4,0.9999999550000009,1.0,1.0,0.4100000000000001,0.31640625,0,1,0.09359375000000009,56,58,2000/1000,47,9
0,1500,750,98,13875,889,9,3,0.9999999550000009,1.0,1.0,0.4500000000000001,0.386962890625,0,1,0.06303710937500012,56,58,1500/750,47,9
0,1000,500,98,22125,1380,9,2,0.9999999550000009,1.0,1.0,0.4100000000000001,0.322265625,0,1,0.08773437500000009,56,58,1000/500,47,9
0,2000,500,98,18632,1286,9,14,0.9999999550000009,1.0,1.0,0.5100000000000002,0.65576171875,1,0,-0.14576171874999977,56,58,2000/500,47,9
0,2000,1000,99,10363,406,9,1,0.9999999550000009,1.0,1.0,0.5000000000000002,0.496337890625,0,1,0.003662109375000222,57,59,2000/1000,47,9
0,1500,750,99,14818,573,9,1,0.9999999550000009,1.0,1.0,0.47000000000000014,0.468994140625,0,1,0.0010058593750001399,57,59,1500/750,47,9
0,1000,500,99,23588,902,9,1,0.9999999550000009,1.0,1.0,0.4300000000000001,0.3974609375,0,1,0.032539062500000104,57,59,1000/500,47,9
0,2000,500,99,19979,812,9,1,0.9999999550000009,1.0,1.0,0.4000000000000001,0.37451171875,0,1,0.025488281250000078,57,59,2000/500,47,9
