true_label,window_size_ms,stride_ms,fold_seed,train_windows,test_windows,val_subjects,best_epoch,val_j,val_f1,val_acc,threshold,test_median_prob,test_pred,test_correct,signed_margin,fold,pid,window_label,train_subjects,validation_subjects_available
0,1500,750,84,14334,272,9,2,0.9999999550000009,1.0,1.0,0.38000000000000006,0.30224609375,0,1,0.07775390625000006,42,44,1500/750,47,9
0,1000,500,84,22783,430,9,2,0.9999999550000009,1.0,1.0,0.4200000000000001,0.3251953125,0,1,0.0948046875000001,42,44,1000/500,47,9
0,2000,500,84,19394,336,9,4,0.9999999550000009,1.0,1.0,0.6400000000000003,0.465576171875,0,1,0.17442382812500035,42,44,2000/500,47,9
0,2000,1000,85,10142,190,9,12,0.9999999550000009,1.0,1.0,0.32,0.338623046875,1,0,-0.018623046874999993,43,45,2000/1000,47,9
0,1500,750,85,14479,275,9,11,0.9999999550000009,1.0,1.0,0.32,0.37890625,1,0,-0.05890624999999999,43,45,1500/750,47,9
0,1000,500,85,23036,444,9,6,0.9999999550000009,1.0,1.0,0.36000000000000004,0.365234375,1,0,-0.005234374999999958,43,45,1000/500,47,9
0,2000,500,85,19558,354,9,8,0.9999999550000009,1.0,1.0,0.3,0.358154296875,1,0,-0.05815429687500001,43,45,2000/500,47,9
0,2000,1000,86,10535,239,9,11,0.9999999550000009,1.0,1.0,0.39000000000000007,0.1751708984375,0,1,0.21482910156250007,44,46,2000/1000,47,9
0,1500,750,86,15014,333,9,3,0.9999999550000009,1.0,1.0,0.3,0.2103271484375,0,1,0.08967285156249999,44,46,1500/750,47,9
0,1000,500,86,23924,514,9,2,0.9999999550000009,1.0,1.0,0.3,0.28125,0,1,0.01874999999999999,44,46,1000/500,47,9
0,2000,500,86,20353,475,9,2,0.9999999550000009,1.0,1.0,0.3,0.2413330078125,0,1,0.05866699218749999,44,46,2000/500,47,9
0,2000,1000,87,11257,260,9,10,0.7499999612500008,0.8571428571428571,0.8888888888888888,0.31,0.08477783203125,0,1,0.22522216796875,45,47,2000/1000,47,9
0,1500,750,87,15992,371,9,3,0.5499999652500007,0.75,0.7777777777777778,0.3,0.20068359375,0,1,0.09931640624999999,45,47,1500/750,47,9
0,1000,500,87,25374,596,9,8,0.7499999612500008,0.8571428571428571,0.8888888888888888,0.31,0.141357421875,0,1,0.168642578125,45,47,1000/500,47,9
0,2000,500,87,21831,489,9,5,0.5499999652500007,0.75,0.7777777777777778,0.3,0.162353515625,0,1,0.137646484375,45,47,2000/500,47,9
0,2000,1000,88,10229,145,9,12,0.9999999550000009,1.0,1.0,0.4500000000000001,0.3271484375,0,1,0.12285156250000012,46,48,2000/1000,47,9
0,1500,750,88,14607,215,9,5,0.9999999550000009,1.0,1.0,0.36000000000000004,0.51611328125,1,0,-0.15611328124999996,46,48,1500/750,47,9
0,1000,500,88,23219,344,9,9,0.9999999550000009,1.0,1.0,0.4500000000000001,0.509765625,1,0,-0.05976562499999988,46,48,1000/500,47,9
0,2000,500,88,19765,261,9,1,0.9999999550000009,1.0,1.0,0.46000000000000013,0.697265625,1,0,-0.23726562499999987,46,48,2000/500,47,9
0,2000,1000,89,10539,612,9,2,0.9999999550000009,1.0,1.0,0.37000000000000005,0.38427734375,1,0,-0.014277343749999949,47,49,2000/1000,47,9
0,1500,750,89,15013,860,9,1,0.9999999550000009,1.0,1.0,0.5000000000000002,0.486083984375,0,1,0.013916015625000222,47,49,1500/750,47,9
0,1000,500,89,23860,1353,9,1,0.9999999550000009,1.0,1.0,0.4100000000000001,0.40625,0,1,0.0037500000000000866,47,49,1000/500,47,9
0,2000,500,89,20400,1188,9,1,0.9999999550000009,1.0,1.0,0.4400000000000001,0.426513671875,0,1,0.013486328125000113,47,49,2000/500,47,9
0,2000,1000,90,10161,418,9,3,0.9999999550000009,1.0,1.0,0.39000000000000007,0.266357421875,0,1,0.12364257812500007,48,50,2000/1000,47,9
0,1500,750,90,14523,590,9,3,0.9999999550000009,1.0,1.0,0.38000000000000006,0.2548828125,0,1,0.12511718750000006,48,50,1500/750,47,9
0,1000,500,90,23129,913,9,2,0.9999999550000009,1.0,1.0,0.38000000000000006,0.28466796875,0,1,0.09533203125000006,48,50,1000/500,47,9
0,2000,500,90,19687,808,9,2,0.9999999550000009,1.0,1.0,0.4100000000000001,0.28125,0,1,0.1287500000000001,48,50,2000/500,47,9
0,2000,1000,91,11019,149,9,5,0.9999999550000009,1.0,1.0,0.47000000000000014,0.1383056640625,0,1,0.33169433593750014,49,51,2000/1000,47,9
0,1500,750,91,15735,210,9,4,0.9999999550000009,1.0,1.0,0.5300000000000002,0.172607421875,0,1,0.35739257812500025,49,51,1500/750,47,9
0,1000,500,91,24999,349,9,4,0.9999999550000009,1.0,1.0,0.5400000000000003,0.1927490234375,0,1,0.34725097656250026,49,51,1000/500,47,9
0,2000,500,91,21327,275,9,4,0.9999999550000009,1.0,1.0,0.5100000000000002,0.1492919921875,0,1,0.36070800781250023,49,51,2000/500,47,9
0,2000,1000,92,10343,512,9,5,0.9999999550000009,1.0,1.0,0.4300000000000001,0.1639404296875,0,1,0.2660595703125001,50,52,2000/1000,47,9
0,1500,750,92,14741,730,9,6,0.9999999550000009,1.0,1.0,0.5900000000000003,0.07464599609375,0,1,0.5153540039062503,50,52,1500/750,47,9
0,1000,500,92,23471,1162,9,5,0.9999999550000009,1.0,1.0,0.47000000000000014,0.0618896484375,0,1,0.40811035156250014,50,52,1000/500,47,9
0,2000,500,92,19988,1006,9,6,0.9999999550000009,1.0,1.0,0.4200000000000001,0.0450439453125,0,1,0.3749560546875001,50,52,2000/500,47,9
0,2000,1000,93,10980,441,9,13,0.7999999590000009,0.8888888888888888,0.8888888888888888,0.34,0.04052734375,0,1,0.29947265625,51,53,2000/1000,47,9
0,1500,750,93,15640,632,9,1,0.7499999612500008,0.8571428571428571,0.8888888888888888,0.5300000000000002,0.404052734375,0,1,0.12594726562500025,51,53,1500/750,47,9
0,1000,500,93,24807,999,9,1,0.7499999612500008,0.8571428571428571,0.8888888888888888,0.5900000000000003,0.31201171875,0,1,0.2779882812500003,51,53,1000/500,47,9
0,2000,500,93,21289,847,9,1,0.7499999612500008,0.8571428571428571,0.8888888888888888,0.6700000000000004,0.327880859375,0,1,0.3421191406250004,51,53,2000/500,47,9
0,2000,1000,94,10131,794,9,2,0.9999999550000009,1.0,1.0,0.39000000000000007,0.36181640625,0,1,0.02818359375000007,52,54,2000/1000,47,9
0,1500,750,94,14481,1109,9,2,0.9999999550000009,1.0,1.0,0.36000000000000004,0.332275390625,0,1,0.027724609375000042,52,54,1500/750,47,9
0,1000,500,94,23013,1763,9,3,0.9999999550000009,1.0,1.0,0.4100000000000001,0.355712890625,0,1,0.05428710937500009,52,54,1000/500,47,9
0,2000,500,94,19510,1586,9,3,0.9999999550000009,1.0,1.0,0.4100000000000001,0.3359375,0,1,0.07406250000000009,52,54,2000/500,47,9
0,2000,1000,95,10539,274,9,1,0.9999999550000009,1.0,1.0,0.5200000000000002,0.4580078125,0,1,0.06199218750000024,53,55,2000/1000,47,9
0,1500,750,95,15028,382,9,1,0.9999999550000009,1.0,1.0,0.5500000000000003,0.40087890625,0,1,0.14912109375000027,53,55,1500/750,47,9
0,1000,500,95,23929,596,9,4,0.9999999550000009,1.0,1.0,0.6200000000000003,0.3056640625,0,1,0.31433593750000033,53,55,1000/500,47,9
0,2000,500,95,20377,545,9,5,0.9999999550000009,1.0,1.0,0.47000000000000014,0.30810546875,0,1,0.16189453125000014,53,55,2000/500,47,9
0,2000,1000,96,10269,546,9,4,0.9999999550000009,1.0,1.0,0.4300000000000001,0.4033203125,0,1,0.026679687500000104,54,56,2000/1000,47,9
0,1500,750,96,14669,748,9,6,0.9999999550000009,1.0,1.0,0.4300000000000001,0.3564453125,0,1,0.0735546875000001,54,56,1500/750,47,9
0,1000,500,96,23315,1154,9,15,0.9999999550000009,1.0,1.0,0.36000000000000004,0.199462890625,0,1,0.16053710937500004,54,56,1000/500,47,9
0,2000,500,96,19820,1099,9,6,0.9999999550000009,1.0,1.0,0.4000000000000001,0.2646484375,0,1,0.13535156250000008,54,56,2000/500,47,9
0,2000,1000,97,10133,365,9,3,0.7499999612500008,0.8571428571428571,0.8888888888888888,0.4000000000000001,0.373779296875,0,1,0.026220703125000078,55,57,2000/1000,47,9
0,1500,750,97,14461,522,9,2,0.7499999612500008,0.8571428571428571,0.8888888888888888,0.4000000000000001,0.3544921875,0,1,0.04550781250000008,55,57,1500/750,47,9
0,1000,500,97,22966,849,9,1,0.7499999612500008,0.8571428571428571,0.8888888888888888,0.4000000000000001,0.360595703125,0,1,0.03940429687500008,55,57,1000/500,47,9
0,2000,500,97,19505,732,9,1,0.5499999652500007,0.75,0.7777777777777778,0.4100000000000001,0.37890625,0,1,0.031093750000000087,55,57,2000/500,47,9
0,2000,1000,98,9660,644,9,4,0.9999999550000009,1.0,1.0,0.39000000000000007,0.40625,1,0,-0.01624999999999993,56,58,2000/1000,47,9
0,1500,750,98,13875,889,9,5,0.9999999550000009,1.0,1.0,0.46000000000000013,0.51171875,1,0,-0.05171874999999987,56,58,1500/750,47,9
0,1000,500,98,22125,1380,9,2,0.9999999550000009,1.0,1.0,0.4000000000000001,0.342529296875,0,1,0.05747070312500008,56,58,1000/500,47,9
0,2000,500,98,18632,1286,9,4,0.9999999550000009,1.0,1.0,0.4100000000000001,0.5693359375,1,0,-0.1593359374999999,56,58,2000/500,47,9
0,2000,1000,99,10363,406,9,1,0.9999999550000009,1.0,1.0,0.48000000000000015,0.46875,0,1,0.011250000000000149,57,59,2000/1000,47,9
0,1500,750,99,14818,573,9,1,0.9999999550000009,1.0,1.0,0.49000000000000016,0.474853515625,0,1,0.015146484375000158,57,59,1500/750,47,9
0,1000,500,99,23588,902,9,1,0.9999999550000009,1.0,1.0,0.4400000000000001,0.4169921875,0,1,0.023007812500000113,57,59,1000/500,47,9
0,2000,500,99,19979,812,9,1,0.9999999550000009,1.0,1.0,0.4500000000000001,0.393310546875,0,1,0.05668945312500012,57,59,2000/500,47,9
